crew_id,rank,base,type_ratings,pool_id,fte,hourly_rate_gbp,available_days,duties,hours,target_hours,deviation_hours,dev_outside_band,utilisation,overtime_threshold_hours,overtime_hours,pay_cost,overtime_cost
C0041,CPT,MAN,B737,MAN-B737-CPT,0.75,171.44,30,9,69.4168,73.03880824088749,-3.622008240887496,0.0,0.9504098118777918,82.5,0.0,11900.816191999998,0.0
C0042,CPT,MAN,B737,MAN-B737-CPT,0.75,171.95,31,10,79.0,75.4734351822504,3.526564817749602,0.0,1.0467259083839735,82.5,0.0,13584.05,0.0
C0043,CPT,MAN,B737,MAN-B737-CPT,0.5,161.43,21,5,35.6667,34.08477717908083,1.5819228209191678,0.0,1.0464114174080639,55.0,0.0,5757.675381,0.0
C0044,CPT,MAN,B737,MAN-B737-CPT,1.0,178.77,31,13,99.0001,100.6312469096672,-1.6311469096671942,0.0,0.983790850657635,110.0,0.0,17698.247877,0.0
C0045,CPT,MAN,B737,MAN-B737-CPT,1.0,171.75,30,12,101.0,97.38507765451665,3.6149223454833503,0.0,1.0371198794779182,110.0,0.0,17346.75,0.0
C0046,CPT,MAN,B737,MAN-B737-CPT,1.0,130.75,23,9,76.75,74.66189286846276,2.0881071315372424,0.0,1.0279675086086555,110.0,0.0,10035.0625,0.0
C0047,CPT,MAN,B737,MAN-B737-CPT,0.75,165.92,31,11,78.5832,75.4734351822504,3.109764817749607,0.0,1.04120343549012,82.5,0.0,13038.524544,0.0
C0048,CPT,MAN,B737,MAN-B737-CPT,1.0,180.04,30,13,96.2499,97.38507765451665,-1.135177654516653,0.0,0.9883434127501155,110.0,0.0,17328.831995999997,0.0
C0049,FO,MAN,B737,MAN-B737-FO,1.0,75.34,29,12,97.0,98.67383920265782,-1.6738392026578168,0.0,0.9830366466311292,110.0,0.0,7307.9800000000005,0.0
C0050,FO,MAN,B737,MAN-B737-FO,0.5,85.52,29,6,51.3333,49.33691960132891,1.9963803986710928,0.0,1.040464228711541,55.0,0.0,4390.023816,0.0
C0051,FO,MAN,B737,MAN-B737-FO,1.0,61.23,25,11,88.1667,85.06365448504985,3.1030455149501535,0.0,1.0364790994900828,110.0,0.0,5398.447041,0.0
C0052,FO,MAN,B737,MAN-B737-FO,1.0,90.14,24,10,80.2502,81.66110830564784,-1.4109083056478369,0.0,0.982722395826824,110.0,0.0,7233.753028000001,0.0
C0053,FO,MAN,B737,MAN-B737-FO,0.75,90.37,19,6,44.4998,48.48628305647841,-3.986483056478413,0.0,0.9177812196526834,82.5,0.0,4021.446926,0.0
C0054,FO,MAN,B737,MAN-B737-FO,1.0,91.09,29,12,99.7499,98.67383920265782,1.0760607973421799,0.0,1.0109052288432008,110.0,0.0,9086.218391,0.0
C0055,FO,MAN,B737,MAN-B737-FO,0.75,85.3,31,9,75.1668,79.10919867109635,-3.942398671096356,0.0,0.9501651042189514,82.5,0.0,6411.728039999999,0.0
C0056,FO,MAN,B737,MAN-B737-FO,1.0,76.45,27,12,94.9167,91.86874684385383,3.0479531561461783,0.0,1.0331772584350876,110.0,0.0,7256.381715,0.0
C0057,FO,MAN,B737,MAN-B737-FO,1.0,82.86,31,13,101.7499,105.47893156146179,-3.7290315614617953,0.0,0.9646466691854105,110.0,0.0,8430.996713999999,0.0
C0058,FO,MAN,B737,MAN-B737-FO,1.0,57.05,31,13,106.3334,105.47893156146179,0.8544684385382055,0.0,1.0081008446510507,110.0,0.0,6066.32047,0.0
C0059,FO,MAN,B737,MAN-B737-FO,1.0,54.44,31,14,107.7498,105.47893156146179,2.2708684385382014,0.0,1.0215291187057103,110.0,0.0,5865.899111999999,0.0
C0060,FO,MAN,B737,MAN-B737-FO,1.0,66.7,22,10,77.2499,74.85601594684385,2.3938840531561425,0.0,1.031979848551599,110.0,0.0,5152.56833,0.0
C0061,CPT,BHX,A320,BHX-A320-CPT,0.75,153.75,31,9,74.5,73.4092414187643,1.0907585812357041,0.0,1.0148586003635898,82.5,0.0,11454.375,0.0
C0062,CPT,BHX,A320,BHX-A320-CPT,1.0,174.77,31,12,97.9167,97.87898855835239,0.037711441647616084,0.0,1.0003852863847804,110.0,0.0,17112.901659000003,0.0
C0063,CPT,BHX,A320,BHX-A320-CPT,1.0,138.87,31,12,95.8334,97.87898855835239,-2.0455885583523923,0.0,0.9791008408599066,110.0,0.0,13308.384258,0.0
C0064,CPT,BHX,A320,BHX-A320-CPT,1.0,190.87,31,12,93.4168,97.87898855835239,-4.462188558352395,0.4621885583523948,0.9544111701185778,110.0,0.0,17830.464616,0.0
C0065,CPT,BHX,A320,BHX-A320-CPT,1.0,181.16,31,12,94.3334,97.87898855835239,-3.5455885583523923,0.0,0.9637757948812617,110.0,0.0,17089.438744,0.0
C0066,CPT,BHX,A320,BHX-A320-CPT,0.5,147.01,11,2,17.3333,17.365627002288328,-0.03232700228832641,0.0,0.9981384488861781,55.0,0.0,2548.168433,0.0
C0067,CPT,BHX,A320,BHX-A320-CPT,1.0,161.67,23,9,72.9999,72.6198947368421,0.38000526315789784,0.0,1.0052327983197298,110.0,0.0,11801.893832999998,0.0
C0068,CPT,BHX,A320,BHX-A320-CPT,1.0,171.05,31,12,99.5834,97.87898855835239,1.7044114416476077,0.0,1.0174134558065187,110.0,0.0,17033.74057,0.0
C0069,CPT,BHX,A320,BHX-A320-CPT,1.0,141.67,31,13,97.9165,97.87898855835239,0.037511441647609445,0.0,1.0003832430453166,110.0,0.0,13871.830554999999,0.0
C0070,CPT,BHX,A320,BHX-A320-CPT,1.0,168.68,31,12,98.8333,97.87898855835239,0.9543114416476044,0.0,1.0097499111474642,110.0,0.0,16671.201044,0.0
C0071,CPT,BHX,A320,BHX-A320-CPT,1.0,125.39,28,11,92.0001,88.40682837528604,3.5932716247139638,0.0,1.0406447294937509,110.0,0.0,11535.892539,0.0
C0072,CPT,BHX,A320,BHX-A320-CPT,1.0,154.19,31,13,100.16669999999999,97.87898855835239,2.287711441647602,0.0,1.0233728553527475,110.0,0.0,15444.703472999998,0.0
C0073,FO,BHX,A320,BHX-A320-FO,1.0,82.5,29,12,100.9998,97.19893603238866,3.8008639676113347,0.0,1.0391039668000563,110.0,0.0,8332.4835,0.0
C0074,FO,BHX,A320,BHX-A320-FO,0.75,77.97,22,7,56.25,55.302842914979756,0.947157085020244,0.0,1.0171267340898977,82.5,0.0,4385.8125,0.0
C0075,FO,BHX,A320,BHX-A320-FO,0.75,66.55,23,7,57.2502,57.81660850202429,-0.5664085020242879,0.0,0.9902033599566039,82.5,0.0,3810.00081,0.0
C0076,FO,BHX,A320,BHX-A320-FO,1.0,79.19,31,14,108.0834,103.90231093117409,4.181089068825912,0.18108906882591214,1.0402405782061528,110.0,0.0,8559.124446,0.0
C0077,FO,BHX,A320,BHX-A320-FO,1.0,79.06,29,11,96.1668,97.19893603238866,-1.0321360323886637,0.0,0.9893812003040369,110.0,0.0,7602.947208,0.0
C0078,FO,BHX,A320,BHX-A320-FO,1.0,58.75,31,13,102.91669999999999,103.90231093117409,-0.9856109311740937,0.0,0.9905140615031462,110.0,0.0,6046.356124999999,0.0
C0079,FO,BHX,A320,BHX-A320-FO,1.0,91.62,31,13,102.6665,103.90231093117409,-1.2358109311740861,0.0,0.9881060303654584,110.0,0.0,9406.30473,0.0
C0080,FO,BHX,A320,BHX-A320-FO,1.0,74.37,27,10,87.4166,90.49556113360323,-3.0789611336032294,0.0,0.9659766612302939,110.0,0.0,6501.172542,0.0
C0081,FO,BHX,A320,BHX-A320-FO,1.0,79.13,31,13,100.41669999999999,103.90231093117409,-3.4856109311740937,0.0,0.9664529989762884,110.0,0.0,7945.973470999999,0.0
C0082,FO,BHX,A320,BHX-A320-FO,1.0,69.41,4,2,16.5,13.40674979757085,3.09325020242915,0.0,1.2307233482487763,110.0,0.0,1145.2649999999999,0.0
C0083,FO,BHX,A320,BHX-A320-FO,1.0,75.54,31,14,104.83330000000001,103.90231093117409,0.930989068825923,0.0,1.0089602344787367,110.0,0.0,7919.107482000001,0.0
C0084,FO,BHX,A320,BHX-A320-FO,1.0,66.42,31,13,101.3335,103.90231093117409,-2.5688109311740845,0.0,0.9752766718261379,110.0,0.0,6730.57107,0.0
C0085,CPT,BHX,E190,BHX-E190-CPT,1.0,169.58,31,10,84.5,88.47469482758622,-3.9746948275862195,0.0,0.9550753485464759,110.0,0.0,14329.51,0.0
C0086,CPT,BHX,E190,BHX-E190-CPT,1.0,189.89,19,6,50.4999,54.226425862068965,-3.726525862068968,0.0,0.9312784163288245,110.0,0.0,9589.426011,0.0
C0087,CPT,BHX,E190,BHX-E190-CPT,1.0,137.79,25,9,75.1667,71.3505603448276,3.8161396551724067,0.0,1.0534843684020072,110.0,0.0,10357.219593,0.0
C0088,CPT,BHX,E190,BHX-E190-CPT,1.0,165.31,31,11,92.4166,88.47469482758622,3.941905172413783,0.0,1.0445540409050917,110.0,0.0,15277.388146000001,0.0
C0089,CPT,BHX,E190,BHX-E190-CPT,1.0,192.27,31,10,86.1667,88.47469482758622,-2.3079948275862137,0.0,0.9739135033798774,110.0,0.0,16567.271409,0.0
C0090,CPT,BHX,E190,BHX-E190-CPT,1.0,131.7,31,11,92.33330000000001,88.47469482758622,3.858605172413789,0.0,1.0436125287567612,110.0,0.0,12160.29561,0.0
C0091,CPT,BHX,E190,BHX-E190-CPT,1.0,169.65,31,10,86.25,88.47469482758622,-2.2246948275862195,0.0,0.9748550155282076,110.0,0.0,14632.3125,0.0
C0092,CPT,BHX,E190,BHX-E190-CPT,1.0,155.28,31,10,86.25,88.47469482758622,-2.2246948275862195,0.0,0.9748550155282076,110.0,0.0,13392.9,0.0
C0093,CPT,BHX,E190,BHX-E190-CPT,1.0,125.29,29,10,86.75,82.76665,3.9833500000000015,0.0,1.0481274764654605,110.0,0.0,10868.907500000001,0.0
C0094,CPT,BHX,E190,BHX-E190-CPT,1.0,179.44,31,10,87.33330000000001,88.47469482758622,-1.1413948275862111,0.0,0.987099194523242,110.0,0.0,15671.087352,0.0
C0095,FO,BHX,E190,BHX-E190-FO,1.0,88.89,31,10,84.7501,86.68128885135135,-1.9311888513513509,0.0,0.9777208106046609,110.0,0.0,7533.436389,0.0
C0096,FO,BHX,E190,BHX-E190-FO,1.0,58.48,31,10,87.7499,86.68128885135135,1.0686111486486425,0.0,1.0123280486805082,110.0,0.0,5131.614151999999,0.0
C0097,FO,BHX,E190,BHX-E190-FO,1.0,92.0,31,10,84.1667,86.68128885135135,-2.5145888513513484,0.0,0.9709904076799829,110.0,0.0,7743.3364,0.0
C0098,FO,BHX,E190,BHX-E190-FO,1.0,79.44,31,11,90.4999,86.68128885135135,3.8186111486486425,0.0,1.044053465277808,110.0,0.0,7189.312056,0.0
C0099,FO,BHX,E190,BHX-E190-FO,1.0,84.09,31,10,89.5,86.68128885135135,2.818711148648646,0.0,1.0325181038030298,110.0,0.0,7526.055,0.0
C0100,FO,BHX,E190,BHX-E190-FO,1.0,65.14,31,10,84.9167,86.68128885135135,-1.7645888513513484,0.0,0.979642794024701,110.0,0.0,5531.473838000001,0.0
C0101,FO,BHX,E190,BHX-E190-FO,1.0,85.08,31,10,84.4999,86.68128885135135,-2.1813888513513575,0.0,0.9748343745200628,110.0,0.0,7189.251491999999,0.0
C0102,FO,BHX,E190,BHX-E190-FO,1.0,60.77,24,8,70.5,67.10809459459459,3.39190540540541,0.0,1.0505439086878592,110.0,0.0,4284.285,0.0
C0103,FO,BHX,E190,BHX-E190-FO,1.0,91.64,24,8,67.5834,67.10809459459459,0.47530540540540756,0.0,1.0070826836654618,110.0,0.0,6193.3427759999995,0.0
C0104,FO,BHX,E190,BHX-E190-FO,1.0,84.78,31,10,83.4999,86.68128885135135,-3.1813888513513575,0.0,0.963297859393772,110.0,0.0,7079.1215219999995,0.0
C0105,CPT,EDI,A320,EDI-A320-CPT,1.0,179.75,31,12,107.5834,108.5000135667396,-0.9166135667395992,0.0,0.9915519497499806,110.0,0.0,19338.116149999998,0.0
C0106,CPT,EDI,A320,EDI-A320-CPT,1.0,157.68,22,10,78.9166,77.00000962800875,1.9165903719912478,0.0,1.0248907809395142,110.0,0.0,12443.569488000001,0.0
C0107,CPT,EDI,A320,EDI-A320-CPT,1.0,140.25,25,11,90.8334,87.50001094091903,3.3333890590809716,0.0,1.038095870197453,110.0,0.0,12739.38435,0.0
C0108,CPT,EDI,A320,EDI-A320-CPT,1.0,148.93,25,10,90.5832,87.50001094091903,3.083189059080979,0.0,1.035236441983565,110.0,0.0,13490.555976000001,0.0
C0109,CPT,EDI,A320,EDI-A320-CPT,1.0,189.46,31,14,108.6666,108.5000135667396,0.1665864332604059,0.0,1.0015353586399134,110.0,0.0,20587.974036,0.0
C0110,CPT,EDI,A320,EDI-A320-CPT,0.5,157.74,31,7,53.25,54.2500067833698,-1.0000067833697983,0.0,0.9815666975423062,55.0,0.0,8399.655,0.0
C0111,CPT,EDI,A320,EDI-A320-CPT,1.0,159.52,29,12,98.5834,101.50001269146608,-2.916612691466085,0.0,0.9712649031844771,110.0,0.0,15726.023968000001,0.0
C0112,CPT,EDI,A320,EDI-A320-CPT,1.0,132.71,31,14,108.4167,108.5000135667396,-0.08331356673959078,0.0,0.9992321331214549,110.0,0.0,14387.980257000001,0.0
C0113,CPT,EDI,A320,EDI-A320-CPT,1.0,159.12,19,8,62.9168,66.50000831509847,-3.5832083150984673,0.0,0.9461171749314666,110.0,0.0,10011.321216,0.0
C0114,FO,EDI,A320,EDI-A320-FO,0.5,84.78,31,6,55.166599999999995,55.77559752530933,-0.6089975253093343,0.0,0.9890812908811423,55.0,0.16659999999999542,4677.024348,7.062173999999806
C0115,FO,EDI,A320,EDI-A320-FO,1.0,68.14,31,13,113.1669,111.55119505061866,1.615704949381339,0.0,1.0144839770532998,110.0,3.1668999999999983,7711.192566,107.89628299999994
C0116,FO,EDI,A320,EDI-A320-FO,1.0,85.56,28,12,97.0,100.75591811023621,-3.755918110236209,0.0,0.962722605473885,110.0,0.0,8299.32,0.0
C0117,FO,EDI,A320,EDI-A320-FO,1.0,81.57,29,13,104.3332,104.35434375703036,-0.021143757030358756,0.0,0.9997973849839966,110.0,0.0,8510.459123999999,0.0
C0118,FO,EDI,A320,EDI-A320-FO,1.0,91.66,31,13,107.6667,111.55119505061866,-3.8844950506186535,0.0,0.96517746807772,110.0,0.0,9868.729722,0.0
C0119,FO,EDI,A320,EDI-A320-FO,0.75,65.57,31,11,86.4166,83.66339628796399,2.7532037120360116,0.0,1.0329081035935914,82.5,3.9166000000000025,5666.336461999999,128.40573100000006
C0120,FO,EDI,A320,EDI-A320-FO,1.0,71.54,25,12,92.41669999999999,89.96064116985376,2.456058830146233,0.0,1.0273014820504556,110.0,0.0,6611.490718,0.0
C0121,FO,EDI,A320,EDI-A320-FO,0.5,71.07,31,7,56.0835,55.77559752530933,0.3079024746906711,0.0,1.0055203796705352,55.0,1.0835000000000008,3985.8543449999997,38.50217250000002
C0122,FO,EDI,A320,EDI-A320-FO,1.0,86.16,24,11,87.4999,86.3622155230596,1.137684476940393,0.0,1.0131734054070975,110.0,0.0,7538.991383999999,0.0
C0123,CPT,EDI,B737,EDI-B737-CPT,1.0,180.22,21,12,100.5834,98.25004999999999,2.33335000000001,0.0,1.0237490973287038,110.0,0.0,18127.140348,0.0
C0124,CPT,EDI,B737,EDI-B737-CPT,1.0,189.13,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0
C0125,CPT,EDI,B737,EDI-B737-CPT,1.0,126.03,21,13,101.4168,98.25004999999999,3.1667500000000075,0.0,1.0322315357600327,110.0,0.0,12781.559304,0.0
C0126,CPT,EDI,B737,EDI-B737-CPT,0.5,185.18,18,6,45.5834,42.10716428571428,3.476235714285714,0.0,1.082556870624154,55.0,0.0,8441.134012,0.0
C0127,CPT,EDI,B737,EDI-B737-CPT,1.0,188.57,31,18,141.5834,145.0357880952381,-3.452388095238092,0.0,0.9761963020260139,110.0,31.58340000000001,26698.381738,2977.840869000001
C0128,CPT,EDI,B737,EDI-B737-CPT,1.0,139.54,31,17,143.8334,145.0357880952381,-1.202388095238092,0.0,0.9917097144709653,110.0,33.83340000000001,20070.512636,2360.556318000001
C0129,CPT,EDI,B737,EDI-B737-CPT,1.0,154.72,25,15,116.5,116.96434523809525,-0.4643452380952482,0.0,0.9960300274656347,110.0,6.5,18024.88,502.84
C0130,CPT,EDI,B737,EDI-B737-CPT,1.0,183.67,30,17,136.5,140.3572142857143,-3.857214285714292,0.0,0.9725185890490641,110.0,26.5,25070.954999999998,2433.6275
C0131,FO,EDI,B737,EDI-B737-FO,1.0,91.26,30,12,100.4166,100.34047659574468,0.07612340425532693,0.0,1.0007586510134092,110.0,0.0,9164.018916,0.0
C0132,FO,EDI,B737,EDI-B737-FO,1.0,66.78,31,13,100.8334,103.68515914893617,-2.8517591489361678,0.0,0.9724959755827753,110.0,0.0,6733.654452,0.0
C0133,FO,EDI,B737,EDI-B737-FO,1.0,87.44,31,13,105.0834,103.68515914893617,1.3982408510638322,0.0,1.013485448279588,110.0,0.0,9188.492495999999,0.0
C0134,FO,EDI,B737,EDI-B737-FO,1.0,67.72,30,13,103.6668,100.34047659574468,3.3263234042553194,0.0,1.0331503648089746,110.0,0.0,7020.315696,0.0
C0135,FO,EDI,B737,EDI-B737-FO,1.0,74.96,30,12,98.5834,100.34047659574468,-1.7570765957446781,0.0,0.9824888553915918,110.0,0.0,7389.811663999999,0.0
C0136,FO,EDI,B737,EDI-B737-FO,1.0,82.26,24,10,78.1668,80.27238127659575,-2.105581276595757,0.0,0.9737695426109196,110.0,0.0,6430.000968,0.0
C0137,FO,EDI,B737,EDI-B737-FO,1.0,72.46,28,11,91.7502,93.65111148936171,-1.9009114893617038,0.0,0.9797022004423552,110.0,0.0,6648.219492,0.0
C0138,FO,EDI,B737,EDI-B737-FO,1.0,60.3,31,14,107.49980000000001,103.68515914893617,3.8146408510638423,0.0,1.0367906157677242,110.0,0.0,6482.23794,0.0
